Line 4 x,Line 4 y
2.554292834283E1,2.798552191556E1
2.556008556488E1,2.798541038916E1
2.557724278694E1,2.798529886275E1
2.559440000899E1,2.798518733635E1
2.561155723105E1,2.798507580995E1
2.562871445310E1,2.798496428354E1
2.564587167515E1,2.798485275714E1
2.566302889721E1,2.798474123073E1
2.568018611926E1,2.798462970433E1
2.569734334132E1,2.798451817792E1
2.571450056337E1,2.798440665152E1
2.573165778542E1,2.798429512511E1
2.574881500748E1,2.798418359871E1
2.576597222953E1,2.798407207231E1
2.578312945159E1,2.798396054590E1
2.580028667364E1,2.798384901950E1
2.581744389569E1,2.798373749309E1
2.583460111775E1,2.798362596669E1
2.585175833980E1,2.798351444028E1
2.586891556186E1,2.798340291388E1
2.588607278391E1,2.798329138748E1
2.590323000596E1,2.798317986107E1
2.592038722802E1,2.798306833467E1
2.593754445007E1,2.798295680826E1
2.595470167213E1,2.798284528186E1
2.597185889418E1,2.798273375545E1
2.598901611623E1,2.798262222905E1
2.600617333829E1,2.798251070264E1
2.602333056034E1,2.798239917624E1
2.604048778240E1,2.798228764984E1
2.605764500445E1,2.798217612343E1
2.607480222650E1,2.798206459703E1
2.609195944856E1,2.798195307062E1
2.610911667061E1,2.798184154422E1
2.612627389267E1,2.798173001781E1
2.614343111472E1,2.798161849141E1
2.616058833677E1,2.798150696500E1
2.617774555883E1,2.798139543860E1
2.619490278088E1,2.798128391220E1
2.621206000294E1,2.798117238579E1
2.622921722499E1,2.798106085939E1
2.624637444704E1,2.798094933298E1
2.626353166910E1,2.798083780658E1
2.628068889115E1,2.798072628017E1
2.629784611321E1,2.798061475377E1
2.631500333526E1,2.798050322736E1
2.633216055731E1,2.798039170096E1
2.634931777937E1,2.798028017456E1
2.636647500142E1,2.798016864815E1
2.638363222348E1,2.798005712175E1
2.640078944553E1,2.797994559534E1
2.641794666758E1,2.797983406894E1
2.643510388964E1,2.797972254253E1
2.645226111169E1,2.797961101613E1
2.646941833375E1,2.797949948973E1
2.648657555580E1,2.797938796332E1
2.650373277785E1,2.797927643692E1
2.652088999991E1,2.797916491051E1
2.653804722196E1,2.797905338411E1
2.655520444402E1,2.797894185770E1
2.657236166607E1,2.797883033130E1
2.658951888812E1,2.797871880489E1
2.660667611018E1,2.797860727849E1
2.662383333223E1,2.797849575209E1
2.664099055429E1,2.797838422568E1
2.665814777634E1,2.797827269928E1
2.667530499839E1,2.797816117287E1
2.669246222045E1,2.797804964647E1
2.670961944250E1,2.797793812006E1
2.672677666456E1,2.797782659366E1
2.674393388661E1,2.797771506725E1
2.676109110866E1,2.797760354085E1
2.677824833072E1,2.797749201445E1
2.679540555277E1,2.797738048804E1
2.681256277483E1,2.797726896164E1
2.682971999688E1,2.797715743523E1
2.684687721893E1,2.797704590883E1
2.686403444099E1,2.797693438242E1
2.688119166304E1,2.797682285602E1
2.689834888510E1,2.797671132962E1
2.691550610715E1,2.797659980321E1
2.693266332920E1,2.797648827681E1
2.694982055126E1,2.797637675040E1
2.696697777331E1,2.797626522400E1
2.698413499537E1,2.797615369759E1
2.700129221742E1,2.797604217119E1
2.701844943947E1,2.797593064478E1
2.703560666153E1,2.797581911838E1
2.705276388358E1,2.797570759198E1
2.706992110564E1,2.797559606557E1
2.708707832769E1,2.797548453917E1
2.711186098177E1,2.797532344547E1
