Line 2 x,Line 2 y
5.226478372464E0,7.902993009932E1
5.226500326437E0,7.908741814616E1
5.226522280410E0,7.914490619300E1
5.226544234383E0,7.920239423983E1
5.226566188356E0,7.925988228667E1
5.226588142329E0,7.931737033351E1
5.226610096303E0,7.937485838034E1
5.226632050276E0,7.943234642718E1
5.226654004249E0,7.948983447402E1
5.226675958222E0,7.954732252086E1
5.226697912195E0,7.960481056769E1
5.226719866168E0,7.966229861453E1
5.226741820141E0,7.971978666137E1
5.226763774115E0,7.977727470821E1
5.226787224950E0,7.983868239460E1
5.226838024431E0,7.997170446413E1
5.226875332173E0,8.006939745197E1
5.226916875151E0,8.017818070738E1
5.227233396341E0,7.839267668390E1
5.239589711554E0,7.827279654381E1
5.259163250753E0,7.820463132726E1
5.276736807939E0,7.816359858381E1
5.297584733585E0,7.813292933474E1
5.382309607931E0,7.807206973797E1
5.426684703419E0,7.806413091245E1
5.465819855959E0,7.806029837600E1
5.522400422965E0,7.805490652324E1
5.567795035012E0,7.804409809192E1
5.621740590618E0,7.799235224579E1
5.644383901957E0,7.795607211435E1
5.668978201707E0,7.790981729008E1
5.685049829317E0,7.786206886091E1
5.702404931703E0,7.778525634938E1
5.709339579908E0,7.770643109174E1
5.710003364495E0,7.695960197979E1
5.710036808250E0,7.704717683995E1
5.710062330749E0,7.711400932664E1
5.710088112594E0,7.718152093036E1
5.710112157422E0,7.724448402928E1
5.710135377971E0,7.730528869420E1
5.710156961310E0,7.765075928814E1
5.710158598519E0,7.736609335913E1
5.710182643347E0,7.742905645804E1
5.710208425192E0,7.749656806177E1
5.710233947691E0,7.756340054845E1
5.710933915778E0,7.690081312949E1
5.722560445025E0,7.679215735954E1
5.737573496246E0,7.672739529027E1
5.753274535566E0,7.668652987411E1
5.774831104790E0,7.664463110595E1
5.797115226482E0,7.661621057078E1
5.825256013511E0,7.659189775727E1
5.907051135709E0,7.653932763999E1
5.936835046507E0,7.652313559090E1
5.995841240561E0,7.646394683870E1
6.023025630224E0,7.642605857942E1
6.050460822158E0,7.636957838005E1
6.066270591031E0,7.632465595159E1
6.079505010597E0,7.628078012063E1
6.087981072488E0,7.621777510825E1
6.090978989489E0,7.537174649118E1
6.091004104342E0,7.543751152851E1
6.091029626841E0,7.550434401520E1
6.091055408687E0,7.557185561892E1
6.091079453514E0,7.563481871783E1
6.091102674063E0,7.569562338276E1
6.091124628036E0,7.575311142960E1
6.091147848584E0,7.581391609452E1
6.091171893412E0,7.587687919344E1
6.091197675258E0,7.594439079716E1
6.091223197757E0,7.601122328384E1
6.091256641511E0,7.609879814401E1
6.091276621235E0,7.615111647821E1
6.092066877944E0,7.530903895850E1
6.100387471017E0,7.520963268986E1
6.125458813156E0,7.511604710482E1
6.143005008052E0,7.507812438402E1
6.162388433185E0,7.503945552589E1
6.258959515806E0,7.492333230741E1
6.290928958236E0,7.488428264884E1
6.317541486065E0,7.483324504733E1
6.337960410903E0,7.479136739970E1
6.354336572944E0,7.474068522557E1
6.363757913000E0,7.468044044691E1
6.369169502598E0,7.364904891535E1
6.369204628955E0,7.374102979029E1
6.369226582928E0,7.379851783713E1
6.369248536902E0,7.385600588397E1
6.369270490875E0,7.391349393080E1
6.369292444848E0,7.397098197764E1
6.369301205173E0,7.460393356643E1
6.369314398821E0,7.402847002448E1
6.369336352794E0,7.408595807131E1
6.369358306767E0,7.414344611815E1
6.369380260740E0,7.420093416499E1
6.369403711575E0,7.426234185138E1
6.369454511056E0,7.439536392091E1
6.369491818799E0,7.449305690875E1
6.369820691217E0,7.358050547489E1
6.371661712001E0,7.344335963187E1
6.372262046580E0,7.333320333885E1
6.380755566933E0,7.322185142017E1
6.382592395724E0,7.321416124529E1
6.396054572759E0,7.316291617584E1
6.400809417109E0,7.314410635478E1
6.418908697805E0,7.310614051325E1
6.437025474729E0,7.306592723296E1
6.459307067409E0,7.302402589431E1
6.480445751739E0,7.298657476139E1
6.523165414973E0,7.291202684695E1
6.546763776139E0,7.286865068448E1
6.568779235279E0,7.282250344671E1
6.589329467215E0,7.277780198098E1
6.604062139717E0,7.273051606685E1
6.613424213573E0,7.266728997449E1
6.617866016216E0,7.155572557708E1
6.617899459970E0,7.164330043725E1
6.617924982469E0,7.171013292394E1
6.617950764315E0,7.177764452766E1
6.617974809142E0,7.184060762657E1
6.617998029691E0,7.190141229150E1
6.618019983664E0,7.195890033834E1
6.618041937637E0,7.201638838517E1
6.618063891610E0,7.207387643201E1
6.618085845584E0,7.213136447885E1
6.618107799557E0,7.218885252568E1
6.618131020105E0,7.224965719061E1
6.618155064933E0,7.231262028953E1
6.618180846778E0,7.238013189325E1
6.618206369277E0,7.244696437993E1
6.618239813032E0,7.253453924010E1
6.618259792756E0,7.258685757430E1
6.618796567498E0,7.149693672679E1
6.630423096745E0,7.138828095684E1
6.658876398394E0,7.128441999062E1
6.677229101798E0,7.124829427368E1
6.698566616388E0,7.121829457333E1
6.722094181071E0,7.119063990793E1
6.811341701306E0,7.114150041877E1
6.871962480919E0,7.111674034772E1
6.897180814354E0,7.109135991404E1
6.934772345298E0,7.104712992638E1
6.955860376191E0,7.101475657921E1
6.978323042844E0,7.096392939859E1
6.995626586219E0,7.090984346197E1
7.009752917799E0,7.082969820088E1
7.013193567478E0,7.076568739094E1
7.013773631847E0,7.063759483252E1
7.013801641800E0,7.071094089591E1
7.016609842028E0,7.055620219101E1
7.022282211076E0,7.049554394497E1
7.035526917901E0,7.042630643191E1
7.054291363990E0,7.037698820815E1
7.072774200301E0,7.033997705764E1
7.098890034823E0,7.030988502140E1
7.171259789895E0,7.025350221427E1
7.226343721582E0,7.022455821174E1
7.294831084770E0,7.014660069851E1
7.314334851500E0,7.010996912955E1
7.331060068143E0,7.006202213545E1
7.340088822708E0,7.001411291154E1
7.343734939066E0,6.973410812306E1
7.344643964906E0,6.968302408615E1
7.345472050163E0,6.979421903201E1
7.347461311599E0,6.992844287849E1
7.353836019201E0,6.961502827929E1
7.374174991656E0,6.954871826210E1
7.404717913541E0,6.947686858532E1
7.426008574223E0,6.943731035790E1
7.449703103682E0,6.940622255834E1
7.488263220708E0,6.935933332627E1
7.530692475601E0,6.930090855489E1
7.569770430567E0,6.923694285482E1
7.587061143139E0,6.919889104355E1
7.609636888677E0,6.914319993519E1
7.625452551716E0,6.906712729012E1
7.629546184369E0,6.899011631532E1
7.630103440620E0,6.891210124122E1
7.631671556228E0,6.879094044448E1
7.632325312477E0,6.867738681145E1
7.632547342866E0,6.860226377395E1
7.636855100982E0,6.854099496861E1
7.641822691165E0,6.849331073875E1
7.656410217395E0,6.844889633519E1
7.661165061745E0,6.843008651413E1
7.679264342440E0,6.839212067260E1
7.697381119364E0,6.835190739230E1
7.719662712044E0,6.831000605365E1
7.740801396374E0,6.827255492073E1
7.783521059609E0,6.819800700629E1
7.807119420774E0,6.815463084382E1
7.829134879915E0,6.810848360605E1
7.849685111850E0,6.806378214032E1
7.864417784352E0,6.801649622619E1
7.873779858209E0,6.795327013383E1
7.878199706878E0,6.678421768959E1
7.878233150633E0,6.687179254976E1
7.878258673132E0,6.693862503644E1
7.878284454977E0,6.700613664016E1
7.878308499805E0,6.706909973908E1
7.878331720353E0,6.712990440400E1
7.878353674326E0,6.718739245084E1
7.878375628300E0,6.724488049768E1
7.878397582273E0,6.730236854452E1
7.878419536246E0,6.735985659135E1
7.878441490219E0,6.741734463819E1
7.878463444192E0,6.747483268503E1
7.878486664741E0,6.753563734995E1
7.878510709569E0,6.759860044887E1
7.878536491414E0,6.766611205259E1
7.878562013913E0,6.773294453928E1
7.878595457667E0,6.782051939944E1
7.878615437391E0,6.787283773364E1
7.879130258161E0,6.672542883929E1
7.890329839917E0,6.661713599893E1
7.913442628699E0,6.651877492195E1
7.931779075455E0,6.647575718501E1
7.950951595947E0,6.644405101580E1
8.004573822461E0,6.638539141501E1
8.054869612758E0,6.635401303461E1
8.093283803276E0,6.634615069879E1
8.132417492217E0,6.633848562588E1
8.190235282794E0,6.632842521768E1
8.247587411699E0,6.630116304524E1
8.293459477127E0,6.624309047396E1
8.315603081577E0,6.620421594663E1
8.331229810155E0,6.616613535536E1
8.356432240039E0,6.605723342132E1
8.361599475995E0,6.438598442219E1
8.361651027866E0,6.452097668092E1
8.361688355591E0,6.461872199443E1
8.361725278182E0,6.471540643684E1
8.361747232156E0,6.477289448368E1
8.361769186129E0,6.483038253051E1
8.361791140102E0,6.488787057735E1
8.361813094075E0,6.494535862419E1
8.361835048048E0,6.500284667102E1
8.361857002021E0,6.506033471786E1
8.361878955994E0,6.511782276470E1
8.361884509312E0,6.430884825154E1
8.361900909968E0,6.517531081154E1
8.361922863941E0,6.523279885837E1
8.361944817914E0,6.529028690521E1
8.361966771887E0,6.534777495205E1
8.361975532212E0,6.598072654084E1
8.361988725860E0,6.540526299889E1
8.362010679833E0,6.546275104572E1
8.362032633807E0,6.552023909256E1
8.362054587780E0,6.557772713940E1
8.362078038615E0,6.563913482579E1
8.362128838096E0,6.577215689532E1
8.362166145838E0,6.586984988316E1
8.365210562296E0,6.424146056152E1
8.378398748760E0,6.415741662391E1
8.391750873520E0,6.411413260381E1
8.414038881367E0,6.407207614705E1
8.436709685654E0,6.403543119901E1
8.463095111854E0,6.401027023965E1
8.535151825129E0,6.395739955753E1
8.573555064781E0,6.393450803297E1
8.632754909722E0,6.387406458134E1
8.659939299384E0,6.383617632205E1
8.687374491318E0,6.377969612268E1
8.703184260191E0,6.373477369422E1
8.716418679758E0,6.369089786326E1
8.724894741648E0,6.362789285089E1
8.728016053587E0,6.310498269200E1
8.728038564986E0,6.316393040006E1
8.728066321081E0,6.323661171641E1
8.728120043177E0,6.337728686224E1
8.728147799272E0,6.344996817859E1
8.728170310671E0,6.350891588665E1
8.728190290395E0,6.356123422085E1
8.728946604869E0,6.304619384171E1
8.740146186626E0,6.293790100135E1
8.756393291185E0,6.286447073449E1
8.772104077886E0,6.282377390283E1
8.790124783707E0,6.278470485143E1
8.811497013968E0,6.275546194783E1
8.874755177973E0,6.269498421658E1
8.930027030224E0,6.266872518049E1
8.956946326546E0,6.266333968422E1
8.984884490104E0,6.265679759025E1
9.017784626787E0,6.264463564073E1
9.058724209839E0,6.261232837177E1
9.084116774978E0,6.257741359839E1
9.104076578904E0,6.254005183509E1
9.122468728564E0,6.250003214171E1
9.139919446591E0,6.244751101063E1
9.150357566728E0,6.239243033603E1
9.162291198130E0,6.232178947472E1
9.174768358130E0,6.219215357046E1
9.190333319932E0,6.210494193356E1
9.210904804609E0,6.202999862319E1
9.225838083782E0,6.199053472936E1
9.245117391984E0,6.195796591941E1
9.330572895395E0,6.189294813311E1
9.390369157190E0,6.188100277232E1
9.446682076233E0,6.187609005372E1
9.502995233546E0,6.187180126292E1
9.532575891460E0,6.187092134384E1
9.560856332592E0,6.186981329758E1
9.595174196565E0,6.186272464188E1
9.627727090718E0,6.184568894062E1
9.671380155381E0,6.178901934287E1
9.695319419692E0,6.174522112134E1
9.713895497602E0,6.169804892918E1
9.732415875419E0,6.163088321120E1
9.750375380934E0,6.153935179934E1
9.759916206915E0,6.145619178929E1
9.773400054204E0,6.137891805556E1
9.791187816042E0,6.131212239231E1
